candidate_id,project,file,start_line,end_line,candidate_type,dominant_issue,complexity_proxy,request_parameters,session_keys,database_tables,dom_selectors,forms,allowed_transformations,oracle_status
phpbb-C0822,phpbb,phpBB/install/convertors/functions_phpbb20.php,1756,1844,long_method_or_region,Long or Complex Region,13,,,,,,Extract Method,pending
phpbb-C0823,phpbb,phpBB/install/convertors/functions_phpbb20.php,1844,1913,sql_data_access,SQL/Data Access Region,8,,,,,,Light Data-Access Isolation;Extract Method,pending
phpbb-C0824,phpbb,phpBB/install/data/confusables.php,62,645,long_method_or_region,Long or Complex Region,3,,,,,,Extract Method,pending
phpbb-C0825,phpbb,phpBB/install/convert/controller/convertor.php,1,865,sql_data_access,SQL/Data Access Region,57,,,old;the,,,Light Data-Access Isolation;Extract Method,pending
phpbb-C0826,phpbb,phpBB/install/convert/controller/convertor.php,185,260,sql_data_access,SQL/Data Access Region,7,,,,,,Light Data-Access Isolation;Extract Method,pending
phpbb-C0827,phpbb,phpBB/install/convert/controller/convertor.php,378,432,sql_data_access,SQL/Data Access Region,4,,,,,,Light Data-Access Isolation;Extract Method,pending
phpbb-C0828,phpbb,phpBB/install/convert/controller/convertor.php,432,607,sql_data_access,SQL/Data Access Region,23,,,old;the,,,Light Data-Access Isolation;Extract Method,pending
phpbb-C0829,phpbb,phpBB/install/convert/controller/convertor.php,607,706,long_method_or_region,Long or Complex Region,4,,,,,,Extract Method,pending
phpbb-C0830,phpbb,phpBB/includes/acp/acp_attachments.php,1,1806,mixed_php_html_sql,SQL in Presentation Logic,270,add;add_extension_check;allow_group;allow_in_pm;config;delete;securesubmit;sort;submit;unsecuresubmit,,log;the,# . $row[;.disabled;.sep,,Light Data-Access Isolation;Extract Method;Extract View Helper,pending
phpbb-C0831,phpbb,phpBB/includes/acp/acp_attachments.php,49,1325,sql_data_access,SQL/Data Access Region,196,add;add_extension_check;allow_group;allow_in_pm;config;delete;sort;submit,,the,# . $row[;.disabled;.sep,,Light Data-Access Isolation;Extract Method,pending
phpbb-C0832,phpbb,phpBB/includes/acp/acp_attachments.php,1414,1456,sql_data_access,SQL/Data Access Region,6,,,,,,Light Data-Access Isolation;Extract Method,pending
phpbb-C0833,phpbb,phpBB/includes/acp/acp_attachments.php,1456,1501,sql_data_access,SQL/Data Access Region,8,,,,,,Light Data-Access Isolation;Extract Method,pending
phpbb-C0834,phpbb,phpBB/includes/acp/acp_attachments.php,1586,1775,sql_data_access,SQL/Data Access Region,41,securesubmit;unsecuresubmit,,log,,,Light Data-Access Isolation;Extract Method,pending
phpbb-C0835,phpbb,phpBB/includes/acp/acp_ban.php,1,298,sql_data_access,SQL/Data Access Region,28,,,another,,,Light Data-Access Isolation;Extract Method,pending
phpbb-C0836,phpbb,phpBB/includes/acp/acp_ban.php,26,180,long_method_or_region,Long or Complex Region,13,,,,,,Extract Method,pending
phpbb-C0837,phpbb,phpBB/includes/acp/acp_ban.php,180,299,sql_data_access,SQL/Data Access Region,14,,,,,,Light Data-Access Isolation;Extract Method,pending
phpbb-C0838,phpbb,phpBB/includes/acp/acp_bbcodes.php,1,586,mixed_php_html_sql,SQL in Presentation Logic,78,,,tokens,,,Light Data-Access Isolation;Extract Method;Extract View Helper,pending
phpbb-C0839,phpbb,phpBB/includes/acp/acp_bbcodes.php,26,417,sql_data_access,SQL/Data Access Region,37,,,,,,Light Data-Access Isolation;Extract Method,pending
phpbb-C0840,phpbb,phpBB/includes/acp/acp_bbcodes.php,417,587,long_method_or_region,Long or Complex Region,40,,,,,,Extract Method,pending
phpbb-C0841,phpbb,phpBB/includes/acp/acp_board.php,1,1173,mixed_php_html_sql,SQL in Presentation Logic,119,allow_quick_reply_enable;config;submit,,URLs;password,.button2;.disabled-option,,Light Data-Access Isolation;Extract Method;Extract View Helper,pending
phpbb-C0842,phpbb,phpBB/includes/acp/acp_board.php,31,769,long_method_or_region,Long or Complex Region,71,allow_quick_reply_enable;config;submit,,,,,Extract Method,pending
phpbb-C0843,phpbb,phpBB/includes/acp/acp_board.php,1130,1167,long_method_or_region,Long or Complex Region,10,,,,,,Extract Method,pending
phpbb-C0844,phpbb,phpBB/includes/acp/acp_bots.php,1,427,sql_data_access,SQL/Data Access Region,56,add;submit,,,,,Light Data-Access Isolation;Extract Method,pending
phpbb-C0845,phpbb,phpBB/includes/acp/acp_bots.php,26,408,sql_data_access,SQL/Data Access Region,51,add;submit,,,,,Light Data-Access Isolation;Extract Method,pending
phpbb-C0846,phpbb,phpBB/includes/acp/acp_captcha.php,1,190,long_method_or_region,Long or Complex Region,22,captcha_demo,,,.disabled-option,,Extract Method,pending
phpbb-C0847,phpbb,phpBB/includes/acp/acp_captcha.php,26,179,long_method_or_region,Long or Complex Region,20,captcha_demo,,,.disabled-option,,Extract Method,pending
phpbb-C0848,phpbb,phpBB/includes/acp/acp_contact.php,29,139,long_method_or_region,Long or Complex Region,7,,,,,,Extract Method,pending
phpbb-C0849,phpbb,phpBB/includes/acp/acp_database.php,1,614,sql_data_access,SQL/Data Access Region,100,,,PHP;information_schema,,,Light Data-Access Isolation;Extract Method,pending
phpbb-C0850,phpbb,phpBB/includes/acp/acp_database.php,27,441,sql_data_access,SQL/Data Access Region,71,,,information_schema,,,Light Data-Access Isolation;Extract Method,pending
phpbb-C0851,phpbb,phpBB/includes/acp/acp_database.php,441,485,long_method_or_region,Long or Complex Region,11,,,,,,Extract Method,pending
phpbb-C0852,phpbb,phpBB/includes/acp/acp_disallow.php,1,115,sql_data_access,SQL/Data Access Region,12,allow;disallow,,,,,Light Data-Access Isolation;Extract Method,pending
phpbb-C0853,phpbb,phpBB/includes/acp/acp_disallow.php,26,116,sql_data_access,SQL/Data Access Region,10,allow;disallow,,,,,Light Data-Access Isolation;Extract Method,pending
phpbb-C0854,phpbb,phpBB/includes/acp/acp_email.php,1,351,mixed_php_html_sql,SQL in Presentation Logic,38,mail_banned_flag;send_immediately;submit,,group,,,Light Data-Access Isolation;Extract Method;Extract View Helper,pending
phpbb-C0855,phpbb,phpBB/includes/acp/acp_email.php,26,352,sql_data_access,SQL/Data Access Region,36,mail_banned_flag;send_immediately;submit,,group,,,Light Data-Access Isolation;Extract Method,pending
phpbb-C0856,phpbb,phpBB/includes/acp/acp_extensions.php,39,398,long_method_or_region,Long or Complex Region,48,,,,,,Extract Method,pending
phpbb-C0857,phpbb,phpBB/includes/acp/acp_extensions.php,631,662,long_method_or_region,Long or Complex Region,13,,,,,,Extract Method,pending
phpbb-C0858,phpbb,phpBB/includes/acp/acp_forums.php,1,2165,mixed_php_html_sql,SQL in Presentation Logic,270,update,,Do;a;extension;forum;forum_data_sql;one;the;which,,,Light Data-Access Isolation;Extract Method;Extract View Helper,pending
phpbb-C0859,phpbb,phpBB/includes/acp/acp_forums.php,27,941,sql_data_access,SQL/Data Access Region,153,update,,Do;the,,,Light Data-Access Isolation;Extract Method,pending
phpbb-C0860,phpbb,phpBB/includes/acp/acp_forums.php,963,1396,sql_data_access,SQL/Data Access Region,53,,,a;extension;forum_data_sql;one;the,,,Light Data-Access Isolation;Extract Method,pending
phpbb-C0861,phpbb,phpBB/includes/acp/acp_forums.php,1396,1511,sql_data_access,SQL/Data Access Region,9,,,one,,,Light Data-Access Isolation;Extract Method,pending
phpbb-C0862,phpbb,phpBB/includes/acp/acp_forums.php,1511,1571,sql_data_access,SQL/Data Access Region,6,,,one,,,Light Data-Access Isolation;Extract Method,pending
phpbb-C0863,phpbb,phpBB/includes/acp/acp_forums.php,1571,1812,sql_data_access,SQL/Data Access Region,26,,,extension,,,Light Data-Access Isolation;Extract Method,pending
phpbb-C0864,phpbb,phpBB/includes/acp/acp_forums.php,1812,2042,sql_data_access,SQL/Data Access Region,18,,,the;which,,,Light Data-Access Isolation;Extract Method,pending
phpbb-C0865,phpbb,phpBB/includes/acp/acp_forums.php,2042,2123,sql_data_access,SQL/Data Access Region,6,,,,,,Light Data-Access Isolation;Extract Method,pending
phpbb-C0866,phpbb,phpBB/includes/acp/acp_groups.php,1,1212,sql_data_access,SQL/Data Access Region,182,add;addusers;group_founder_manage;group_legend;group_receive_pm;group_teampage;update,,Do;clause;non;the,,,Light Data-Access Isolation;Extract Method,pending
phpbb-C0867,phpbb,phpBB/includes/acp/acp_groups.php,26,995,sql_data_access,SQL/Data Access Region,150,add;addusers;group_founder_manage;group_legend;group_receive_pm;group_teampage;update,,Do;clause;non;the,,,Light Data-Access Isolation;Extract Method,pending
phpbb-C0868,phpbb,phpBB/includes/acp/acp_groups.php,995,1213,sql_data_access,SQL/Data Access Region,31,,,,,,Light Data-Access Isolation;Extract Method,pending
phpbb-C0869,phpbb,phpBB/includes/acp/acp_help_phpbb.php,26,144,long_method_or_region,Long or Complex Region,16,,,,,,Extract Method,pending
phpbb-C0870,phpbb,phpBB/includes/acp/acp_icons.php,1,999,mixed_php_html_sql,SQL in Presentation Logic,167,add;add_img;display_on_posting;edit;height;id;image;import;order;width,,the,# . $row[$fields . ,,Light Data-Access Isolation;Extract Method;Extract View Helper,pending
phpbb-C0871,phpbb,phpBB/includes/acp/acp_icons.php,29,987,sql_data_access,SQL/Data Access Region,164,add;add_img;display_on_posting;edit;height;id;image;import;order;width,,the,# . $row[$fields . ,,Light Data-Access Isolation;Extract Method,pending
phpbb-C0872,phpbb,phpBB/includes/acp/acp_inactive.php,1,322,sql_data_access,SQL/Data Access Region,38,mark;submit,,,,,Light Data-Access Isolation;Extract Method,pending
phpbb-C0873,phpbb,phpBB/includes/acp/acp_inactive.php,32,323,sql_data_access,SQL/Data Access Region,36,mark;submit,,,,,Light Data-Access Isolation;Extract Method,pending
phpbb-C0874,phpbb,phpBB/includes/acp/acp_jabber.php,1,144,form_handling,Request Handling Mixed With Rendering,16,submit,,,,,Extract Validation Helper;Extract Method;Extract View Helper,pending
phpbb-C0875,phpbb,phpBB/includes/acp/acp_jabber.php,30,145,long_method_or_region,Long or Complex Region,14,submit,,,,,Extract Method,pending
phpbb-C0876,phpbb,phpBB/includes/acp/acp_language.php,1,461,sql_data_access,SQL/Data Access Region,48,remove_store;test_connection;update;update_details,,clause;the,,,Light Data-Access Isolation;Extract Method,pending
phpbb-C0877,phpbb,phpBB/includes/acp/acp_language.php,32,437,sql_data_access,SQL/Data Access Region,45,remove_store;test_connection;update;update_details,,clause;the,,,Light Data-Access Isolation;Extract Method,pending
phpbb-C0878,phpbb,phpBB/includes/acp/acp_logs.php,1,176,mixed_php_html,Mixed PHP/HTML,20,,,,,,Separate PHP Logic from Markup;Extract View Helper,pending
phpbb-C0879,phpbb,phpBB/includes/acp/acp_logs.php,26,177,long_method_or_region,Long or Complex Region,18,,,,,,Extract Method,pending
phpbb-C0880,phpbb,phpBB/includes/acp/acp_main.php,1,706,mixed_php_html_sql,SQL in Presentation Logic,92,,,the,,,Light Data-Access Isolation;Extract Method;Extract View Helper,pending
phpbb-C0881,phpbb,phpBB/includes/acp/acp_main.php,26,707,session_dependent_logic,Session-Dependent Logic,90,,,the,,,Extract Guard;Extract Method,pending
phpbb-C0882,phpbb,phpBB/includes/acp/acp_modules.php,1,666,mixed_php_html_sql,SQL in Presentation Logic,96,submit,,,.disabled,,Light Data-Access Isolation;Extract Method;Extract View Helper,pending
phpbb-C0883,phpbb,phpBB/includes/acp/acp_modules.php,40,598,sql_data_access,SQL/Data Access Region,77,submit,,,,,Light Data-Access Isolation;Extract Method,pending
phpbb-C0884,phpbb,phpBB/includes/acp/acp_modules.php,598,667,sql_data_access,SQL/Data Access Region,16,,,,.disabled,,Light Data-Access Isolation;Extract Method,pending
phpbb-C0885,phpbb,phpBB/includes/acp/acp_permissions.php,1,1346,mixed_php_html_sql,SQL in Presentation Logic,262,all_groups;all_users;cancel;psubmit;setting;submit,,account;auth_settings;everyones;one;role;the,.disabled-option;.sep,,Light Data-Access Isolation;Extract Method;Extract View Helper,pending
phpbb-C0886,phpbb,phpBB/includes/acp/acp_permissions.php,32,566,sql_data_access,SQL/Data Access Region,114,all_groups;all_users;cancel;psubmit;setting,,,.disabled-option,,Light Data-Access Isolation;Extract Method,pending
phpbb-C0887,phpbb,phpBB/includes/acp/acp_permissions.php,633,679,sql_data_access,SQL/Data Access Region,7,,,,,,Light Data-Access Isolation;Extract Method,pending
phpbb-C0888,phpbb,phpBB/includes/acp/acp_permissions.php,679,768,long_method_or_region,Long or Complex Region,18,,,,,,Extract Method,pending
phpbb-C0889,phpbb,phpBB/includes/acp/acp_permissions.php,768,847,long_method_or_region,Long or Complex Region,15,,,,,,Extract Method,pending
phpbb-C0890,phpbb,phpBB/includes/acp/acp_permissions.php,884,923,long_method_or_region,Long or Complex Region,11,,,,,,Extract Method,pending
phpbb-C0891,phpbb,phpBB/includes/acp/acp_permissions.php,923,981,sql_data_access,SQL/Data Access Region,13,,,,.sep,,Light Data-Access Isolation;Extract Method,pending
phpbb-C0892,phpbb,phpBB/includes/acp/acp_permissions.php,981,1203,sql_data_access,SQL/Data Access Region,56,,,account;one,,,Light Data-Access Isolation;Extract Method,pending
phpbb-C0893,phpbb,phpBB/includes/acp/acp_permissions.php,1254,1347,sql_data_access,SQL/Data Access Region,12,,,,.sep,,Light Data-Access Isolation;Extract Method,pending
phpbb-C0894,phpbb,phpBB/includes/acp/acp_permission_roles.php,1,596,sql_data_access,SQL/Data Access Region,73,add;submit,,users,,,Light Data-Access Isolation;Extract Method,pending
phpbb-C0895,phpbb,phpBB/includes/acp/acp_permission_roles.php,27,483,sql_data_access,SQL/Data Access Region,58,add;submit,,,,,Light Data-Access Isolation;Extract Method,pending
phpbb-C0896,phpbb,phpBB/includes/acp/acp_permission_roles.php,529,597,sql_data_access,SQL/Data Access Region,6,,,users,,,Light Data-Access Isolation;Extract Method,pending
phpbb-C0897,phpbb,phpBB/includes/acp/acp_php_info.php,1,89,mixed_php_html,Mixed PHP/HTML,12,,,,.center;.e;.h;.row1;.row2;.type2;.v,,Separate PHP Logic from Markup;Extract View Helper,pending
phpbb-C0898,phpbb,phpBB/includes/acp/acp_php_info.php,26,85,long_method_or_region,Long or Complex Region,10,,,,.center;.e;.h;.row1;.row2;.type2;.v,,Extract Method,pending
phpbb-C0899,phpbb,phpBB/includes/acp/acp_profile.php,1,1292,mixed_php_html_sql,SQL in Presentation Logic,173,create;next;prev;save,,,.medium,,Light Data-Access Isolation;Extract Method;Extract View Helper,pending
phpbb-C0900,phpbb,phpBB/includes/acp/acp_profile.php,34,848,sql_data_access,SQL/Data Access Region,107,create;next;prev;save,,,,,Light Data-Access Isolation;Extract Method,pending
phpbb-C0901,phpbb,phpBB/includes/acp/acp_profile.php,848,945,sql_data_access,SQL/Data Access Region,23,,,,.medium,,Light Data-Access Isolation;Extract Method,pending
phpbb-C0902,phpbb,phpBB/includes/acp/acp_profile.php,945,1248,sql_data_access,SQL/Data Access Region,36,,,,,,Light Data-Access Isolation;Extract Method,pending
phpbb-C0903,phpbb,phpBB/includes/acp/acp_profile.php,1248,1293,sql_data_access,SQL/Data Access Region,8,,,,,,Light Data-Access Isolation;Extract Method,pending
phpbb-C0904,phpbb,phpBB/includes/acp/acp_prune.php,1,587,mixed_php_html_sql,SQL in Presentation Logic,83,prune;submit,,the;this;those;time,,,Light Data-Access Isolation;Extract Method;Extract View Helper,pending
phpbb-C0905,phpbb,phpBB/includes/acp/acp_prune.php,56,257,sql_data_access,SQL/Data Access Region,27,submit,,the,,,Light Data-Access Isolation;Extract Method,pending
phpbb-C0906,phpbb,phpBB/includes/acp/acp_prune.php,257,398,sql_data_access,SQL/Data Access Region,19,prune,,those,,,Light Data-Access Isolation;Extract Method,pending
phpbb-C0907,phpbb,phpBB/includes/acp/acp_prune.php,398,588,sql_data_access,SQL/Data Access Region,34,,,this;time,,,Light Data-Access Isolation;Extract Method,pending
phpbb-C0908,phpbb,phpBB/includes/acp/acp_ranks.php,1,285,sql_data_access,SQL/Data Access Region,35,add;save,,,"# . $rank_id,

					;# . $row[",,Light Data-Access Isolation;Extract Method,pending
phpbb-C0909,phpbb,phpBB/includes/acp/acp_ranks.php,26,286,sql_data_access,SQL/Data Access Region,33,add;save,,,"# . $rank_id,

					;# . $row[",,Light Data-Access Isolation;Extract Method,pending
phpbb-C0910,phpbb,phpBB/includes/acp/acp_reasons.php,1,394,sql_data_access,SQL/Data Access Region,61,submit,,,# . $row[,,Light Data-Access Isolation;Extract Method,pending
phpbb-C0911,phpbb,phpBB/includes/acp/acp_reasons.php,26,395,sql_data_access,SQL/Data Access Region,59,submit,,,# . $row[,,Light Data-Access Isolation;Extract Method,pending
phpbb-C0912,phpbb,phpBB/includes/acp/acp_search.php,1,623,mixed_php_html_sql,SQL in Presentation Logic,77,cancel;config;submit,,,,,Light Data-Access Isolation;Extract Method;Extract View Helper,pending
phpbb-C0913,phpbb,phpBB/includes/acp/acp_search.php,51,238,long_method_or_region,Long or Complex Region,27,config;submit,,,,,Extract Method,pending
phpbb-C0914,phpbb,phpBB/includes/acp/acp_search.php,238,534,sql_data_access,SQL/Data Access Region,43,cancel,,,,,Light Data-Access Isolation;Extract Method,pending
phpbb-C0915,phpbb,phpBB/includes/acp/acp_styles.php,1,1372,mixed_php_html_sql,SQL in Presentation Logic,165,,,data;default;posted;styles;template,"# . $id;

			// Check style name
			if ($update[;# . $style[",,Light Data-Access Isolation;Extract Method;Extract View Helper,pending
phpbb-C0916,phpbb,phpBB/includes/acp/acp_styles.php,68,170,long_method_or_region,Long or Complex Region,12,,,,,,Extract Method,pending
phpbb-C0917,phpbb,phpBB/includes/acp/acp_styles.php,288,364,sql_data_access,SQL/Data Access Region,11,,,,,,Light Data-Access Isolation;Extract Method,pending
phpbb-C0918,phpbb,phpBB/includes/acp/acp_styles.php,421,613,long_method_or_region,Long or Complex Region,25,,,,"# . $id;

			// Check style name
			if ($update[",,Extract Method,pending
phpbb-C0919,phpbb,phpBB/includes/acp/acp_styles.php,678,747,long_method_or_region,Long or Complex Region,14,,,,,,Extract Method,pending
phpbb-C0920,phpbb,phpBB/includes/acp/acp_styles.php,747,836,long_method_or_region,Long or Complex Region,11,,,,,,Extract Method,pending
phpbb-C0921,phpbb,phpBB/includes/acp/acp_styles.php,939,1061,long_method_or_region,Long or Complex Region,14,,,,# . $style[,,Extract Method,pending
phpbb-C0922,phpbb,phpBB/includes/acp/acp_styles.php,1231,1270,sql_data_access,SQL/Data Access Region,4,,,,,,Light Data-Access Isolation;Extract Method,pending
phpbb-C0923,phpbb,phpBB/includes/acp/acp_styles.php,1270,1319,long_method_or_region,Long or Complex Region,10,,,,,,Extract Method,pending
phpbb-C0924,phpbb,phpBB/includes/acp/acp_users.php,1,2670,mixed_php_html_sql,SQL in Presentation Logic,375,cancel;confirm;delall;delmarked;update,,Custom;it;post_ids;the;this;user,# . $row[;.sep,,Light Data-Access Isolation;Extract Method;Extract View Helper,pending
phpbb-C0925,phpbb,phpBB/includes/acp/acp_users.php,32,2627,sql_data_access,SQL/Data Access Region,367,cancel;confirm;delall;delmarked;update,,Custom;it;post_ids;the;this,# . $row[;.sep,,Light Data-Access Isolation;Extract Method,pending
phpbb-C0926,phpbb,phpBB/includes/acp/acp_words.php,1,191,mixed_php_html_sql,SQL in Presentation Logic,21,add;save,,,# . $row[,,Light Data-Access Isolation;Extract Method;Extract View Helper,pending
phpbb-C0927,phpbb,phpBB/includes/acp/acp_words.php,29,192,sql_data_access,SQL/Data Access Region,18,add;save,,,# . $row[,,Light Data-Access Isolation;Extract Method,pending
phpbb-C0928,phpbb,phpBB/includes/acp/auth.php,1,1323,sql_data_access,SQL/Data Access Region,220,,,another;auth;existing;one;permission,,,Light Data-Access Isolation;Extract Method,pending
phpbb-C0929,phpbb,phpBB/includes/acp/auth.php,30,76,sql_data_access,SQL/Data Access Region,11,,,,,,Light Data-Access Isolation;Extract Method,pending
phpbb-C0930,phpbb,phpBB/includes/acp/auth.php,76,229,sql_data_access,SQL/Data Access Region,35,,,,,,Light Data-Access Isolation;Extract Method,pending
phpbb-C0931,phpbb,phpBB/includes/acp/auth.php,267,635,sql_data_access,SQL/Data Access Region,73,,,,,,Light Data-Access Isolation;Extract Method,pending
phpbb-C0932,phpbb,phpBB/includes/acp/auth.php,635,720,sql_data_access,SQL/Data Access Region,10,,,,,,Light Data-Access Isolation;Extract Method,pending
phpbb-C0933,phpbb,phpBB/includes/acp/auth.php,720,830,sql_data_access,SQL/Data Access Region,18,,,existing,,,Light Data-Access Isolation;Extract Method,pending
phpbb-C0934,phpbb,phpBB/includes/acp/auth.php,830,963,sql_data_access,SQL/Data Access Region,19,,,auth,,,Light Data-Access Isolation;Extract Method,pending
phpbb-C0935,phpbb,phpBB/includes/acp/auth.php,963,1026,sql_data_access,SQL/Data Access Region,7,,,auth,,,Light Data-Access Isolation;Extract Method,pending
phpbb-C0936,phpbb,phpBB/includes/acp/auth.php,1026,1134,sql_data_access,SQL/Data Access Region,17,,,,,,Light Data-Access Isolation;Extract Method,pending
phpbb-C0937,phpbb,phpBB/includes/acp/auth.php,1134,1223,long_method_or_region,Long or Complex Region,19,,,,,,Extract Method,pending
phpbb-C0938,phpbb,phpBB/includes/acp/auth.php,1223,1283,long_method_or_region,Long or Complex Region,12,,,,,,Extract Method,pending
phpbb-C0939,phpbb,phpBB/includes/diff/diff.php,657,757,long_method_or_region,Long or Complex Region,14,,,,,,Extract Method,pending
phpbb-C0940,phpbb,phpBB/includes/diff/diff.php,803,843,long_method_or_region,Long or Complex Region,13,,,,,,Extract Method,pending
phpbb-C0941,phpbb,phpBB/includes/diff/diff.php,892,1069,long_method_or_region,Long or Complex Region,24,,,,,,Extract Method,pending
phpbb-C0942,phpbb,phpBB/includes/diff/engine.php,60,232,long_method_or_region,Long or Complex Region,26,,,,,,Extract Method,pending
phpbb-C0943,phpbb,phpBB/includes/diff/engine.php,232,331,long_method_or_region,Long or Complex Region,21,,,,,,Extract Method,pending
phpbb-C0944,phpbb,phpBB/includes/diff/engine.php,442,556,long_method_or_region,Long or Complex Region,19,,,,,,Extract Method,pending
phpbb-C0945,phpbb,phpBB/includes/diff/renderer.php,1,861,mixed_php_html,Mixed PHP/HTML,89,,,,.added;.added_empty;.context;.del;.diff;.file;.full;.hrdiff;.info;.ins;.modified;.removed;.removed_empty;.unmodified,,Separate PHP Logic from Markup;Extract View Helper,pending
phpbb-C0946,phpbb,phpBB/includes/diff/renderer.php,97,184,long_method_or_region,Long or Complex Region,19,,,,,,Extract Method,pending
phpbb-C0947,phpbb,phpBB/includes/diff/renderer.php,602,736,long_method_or_region,Long or Complex Region,26,,,,.added;.added_empty;.hrdiff;.modified;.removed;.removed_empty;.unmodified,,Extract Method,pending
phpbb-C0948,phpbb,phpBB/includes/hooks/index.php,68,109,long_method_or_region,Long or Complex Region,11,,,,,,Extract Method,pending
phpbb-C0949,phpbb,phpBB/includes/hooks/index.php,109,162,long_method_or_region,Long or Complex Region,12,,,,,,Extract Method,pending
phpbb-C0950,phpbb,phpBB/includes/mcp/mcp_ban.php,1,298,mixed_php_html_sql,SQL in Presentation Logic,33,,,another;the,,,Light Data-Access Isolation;Extract Method;Extract View Helper,pending
phpbb-C0951,phpbb,phpBB/includes/mcp/mcp_ban.php,26,299,sql_data_access,SQL/Data Access Region,31,,,another;the,,,Light Data-Access Isolation;Extract Method,pending
phpbb-C0952,phpbb,phpBB/includes/mcp/mcp_forum.php,1,548,mixed_php_html_sql,SQL in Presentation Logic,73,,,all;selected;the;topic;which,,,Light Data-Access Isolation;Extract Method;Extract View Helper,pending
phpbb-C0953,phpbb,phpBB/includes/mcp/mcp_forum.php,25,357,sql_data_access,SQL/Data Access Region,54,,,,,,Light Data-Access Isolation;Extract Method,pending
phpbb-C0954,phpbb,phpBB/includes/mcp/mcp_forum.php,357,405,sql_data_access,SQL/Data Access Region,5,,,selected,,,Light Data-Access Isolation;Extract Method,pending
phpbb-C0955,phpbb,phpBB/includes/mcp/mcp_forum.php,405,549,sql_data_access,SQL/Data Access Region,14,,,all;the;topic;which,,,Light Data-Access Isolation;Extract Method,pending
phpbb-C0956,phpbb,phpBB/includes/mcp/mcp_front.php,1,391,sql_data_access,SQL/Data Access Region,35,,,,,,Light Data-Access Isolation;Extract Method,pending
phpbb-C0957,phpbb,phpBB/includes/mcp/mcp_front.php,25,392,sql_data_access,SQL/Data Access Region,33,,,,,,Light Data-Access Isolation;Extract Method,pending
phpbb-C0958,phpbb,phpBB/includes/mcp/mcp_logs.php,1,230,mixed_php_html_sql,SQL in Presentation Logic,27,,,,,,Light Data-Access Isolation;Extract Method;Extract View Helper,pending
phpbb-C0959,phpbb,phpBB/includes/mcp/mcp_logs.php,36,231,sql_data_access,SQL/Data Access Region,25,,,,,,Light Data-Access Isolation;Extract Method,pending
phpbb-C0960,phpbb,phpBB/includes/mcp/mcp_main.php,1,1637,mixed_php_html_sql,SQL in Presentation Logic,220,confirm;move_leave_shadow,,the,,,Light Data-Access Isolation;Extract Method;Extract View Helper,pending
phpbb-C0961,phpbb,phpBB/includes/mcp/mcp_main.php,36,263,long_method_or_region,Long or Complex Region,59,,,,,,Extract Method,pending
phpbb-C0962,phpbb,phpBB/includes/mcp/mcp_main.php,263,367,long_method_or_region,Long or Complex Region,15,,,,,,Extract Method,pending
phpbb-C0963,phpbb,phpBB/includes/mcp/mcp_main.php,367,471,sql_data_access,SQL/Data Access Region,16,,,,,,Light Data-Access Isolation;Extract Method,pending
phpbb-C0964,phpbb,phpBB/includes/mcp/mcp_main.php,471,743,sql_data_access,SQL/Data Access Region,32,confirm;move_leave_shadow,,,,,Light Data-Access Isolation;Extract Method,pending
phpbb-C0965,phpbb,phpBB/includes/mcp/mcp_main.php,743,822,long_method_or_region,Long or Complex Region,10,,,,,,Extract Method,pending
phpbb-C0966,phpbb,phpBB/includes/mcp/mcp_main.php,822,979,sql_data_access,SQL/Data Access Region,17,,,,,,Light Data-Access Isolation;Extract Method,pending
phpbb-C0967,phpbb,phpBB/includes/mcp/mcp_main.php,979,1223,sql_data_access,SQL/Data Access Region,29,,,the,,,Light Data-Access Isolation;Extract Method,pending
phpbb-C0968,phpbb,phpBB/includes/mcp/mcp_main.php,1223,1638,sql_data_access,SQL/Data Access Region,47,confirm,,,,,Light Data-Access Isolation;Extract Method,pending
phpbb-C0969,phpbb,phpBB/includes/mcp/mcp_notes.php,1,258,mixed_php_html_sql,SQL in Presentation Logic,30,,,,,,Light Data-Access Isolation;Extract Method;Extract View Helper,pending
phpbb-C0970,phpbb,phpBB/includes/mcp/mcp_notes.php,75,259,sql_data_access,SQL/Data Access Region,25,,,,,,Light Data-Access Isolation;Extract Method,pending
phpbb-C0971,phpbb,phpBB/includes/mcp/mcp_pm_reports.php,1,326,mixed_php_html_sql,SQL in Presentation Logic,42,,,,,,Light Data-Access Isolation;Extract Method;Extract View Helper,pending
phpbb-C0972,phpbb,phpBB/includes/mcp/mcp_pm_reports.php,36,327,sql_data_access,SQL/Data Access Region,40,,,,,,Light Data-Access Isolation;Extract Method,pending
phpbb-C0973,phpbb,phpBB/includes/mcp/mcp_post.php,1,675,mixed_php_html_sql,SQL in Presentation Logic,85,,,being,,,Light Data-Access Isolation;Extract Method;Extract View Helper,pending
phpbb-C0974,phpbb,phpBB/includes/mcp/mcp_post.php,25,520,sql_data_access,SQL/Data Access Region,67,,,,,,Light Data-Access Isolation;Extract Method,pending
phpbb-C0975,phpbb,phpBB/includes/mcp/mcp_post.php,554,676,sql_data_access,SQL/Data Access Region,15,,,being,,,Light Data-Access Isolation;Extract Method,pending
phpbb-C0976,phpbb,phpBB/includes/mcp/mcp_queue.php,1,1489,mixed_php_html_sql,SQL in Presentation Logic,206,notify_poster,,the;viewtopic,,,Light Data-Access Isolation;Extract Method;Extract View Helper,pending
